subId,NTspeed_Corrected,P_out_ncl,speed_out_ncl,TimeSeries,T_out_ncl,u_out_ncl,v_out_ncl,w_out_ncl,predict_date,Id,time_second,speed
120,6.359,1389.2,9.2901,2016-04-12_00:00:00,-14.4375,-5.63,7.3898,0.0114,20160411,895,2016-04-11 08:00:00,2.176669728
121,6.589,1370.8,9.6557,2016-04-12_00:15:00,-13.9797,-5.7589,7.7504,0.0052,20160411,896,2016-04-11 08:15:00,2.668464968
122,7.08,1350.2,10.4336,2016-04-12_00:30:00,-13.4514,-6.1592,8.4217,0.0108,20160411,897,2016-04-11 08:30:00,2.924709514
123,7.278,1322.5,10.749,2016-04-12_00:45:00,-12.8848,-5.7763,9.065,0.0327,20160411,898,2016-04-11 08:45:00,3.187684
124,7.358,1311,10.8759,2016-04-12_01:00:00,-12.3708,-5.1461,9.5814,0.0292,20160411,899,2016-04-11 09:00:00,3.159270312
125,7.429,1306.6,10.9888,2016-04-12_01:15:00,-11.9912,-4.7595,9.9046,0.0198,20160411,900,2016-04-11 09:15:00,2.830950662
126,7.497,1293,11.0961,2016-04-12_01:30:00,-11.7295,-4.5693,10.1117,0.0161,20160411,901,2016-04-11 09:30:00,2.712040876
127,7.552,1285,11.1828,2016-04-12_01:45:00,-11.4579,-4.2632,10.3383,0.0213,20160411,902,2016-04-11 09:45:00,2.595851007
128,7.603,1265.7,11.2643,2016-04-12_02:00:00,-11.1048,-4.073,10.5022,0.0182,20160411,903,2016-04-11 10:00:00,2.976282326
129,7.871,1245.3,11.69,2016-04-12_02:15:00,-10.6989,-4.3226,10.8615,0.0217,20160411,904,2016-04-11 10:15:00,3.228712268
130,8.252,1220.1,12.2934,2016-04-12_02:30:00,-10.2935,-4.4106,11.4749,0.0304,20160411,905,2016-04-11 10:30:00,2.59335589
131,8.466,1206.8,12.634,2016-04-12_02:45:00,-9.9782,-4.0476,11.9681,0.0236,20160411,906,2016-04-11 10:45:00,2.907453453
132,8.595,1196,12.8386,2016-04-12_03:00:00,-9.7444,-3.7726,12.2718,0.0118,20160411,907,2016-04-11 11:00:00,3.299772294
133,8.652,1178.8,12.9283,2016-04-12_03:15:00,-9.5114,-3.6789,12.3938,0.0073,20160411,908,2016-04-11 11:15:00,3.340918333
134,8.655,1165.8,12.9339,2016-04-12_03:30:00,-9.3176,-3.786,12.3674,0.0049,20160411,909,2016-04-11 11:30:00,3.110506738
135,8.558,1135.4,12.7792,2016-04-12_03:45:00,-9.1343,-3.818,12.1955,0.0056,20160411,910,2016-04-11 11:45:00,3.289455779
136,8.427,1100.5,12.571,2016-04-12_04:00:00,-8.9605,-3.6888,12.0176,0.007,20160411,911,2016-04-11 12:00:00,3.341521975
137,8.32,1076.8,12.4021,2016-04-12_04:15:00,-8.788,-3.5787,11.8746,0.007,20160411,912,2016-04-11 12:15:00,3.831989266
138,8.258,1057.2,12.3037,2016-04-12_04:30:00,-8.6115,-3.5138,11.7913,0.007,20160411,913,2016-04-11 12:30:00,3.321586827
139,8.177,1043.4,12.175,2016-04-12_04:45:00,-8.4443,-3.4653,11.6714,0.0045,20160411,914,2016-04-11 12:45:00,3.878797912
140,8.139,1023.7,12.1149,2016-04-12_05:00:00,-8.3148,-3.5731,11.576,0.0039,20160411,915,2016-04-11 13:00:00,3.958246961
141,8.201,999.3,12.2139,2016-04-12_05:15:00,-8.2384,-3.8095,11.6046,0.0033,20160411,916,2016-04-11 13:15:00,4.322730289
142,8.332,972.02,12.4215,2016-04-12_05:30:00,-8.194,-4.0405,11.7459,0.0043,20160411,917,2016-04-11 13:30:00,4.068363211
143,8.451,944.56,12.61,2016-04-12_05:45:00,-8.1454,-4.0409,11.945,0.0039,20160411,918,2016-04-11 13:45:00,4.795000962
144,8.504,933.47,12.6947,2016-04-12_06:00:00,-8.0944,-3.9121,12.0769,0.0068,20160411,919,2016-04-11 14:00:00,5.426390198
145,8.53,926.13,12.7352,2016-04-12_06:15:00,-8.0961,-3.7843,12.1599,0.003,20160411,920,2016-04-11 14:15:00,5.340087323
146,8.518,914.59,12.7163,2016-04-12_06:30:00,-8.1133,-3.7786,12.142,-0.003,20160411,921,2016-04-11 14:30:00,5.398656544
147,8.446,909.14,12.6025,2016-04-12_06:45:00,-8.1257,-3.8189,12.0099,-0.0091,20160411,922,2016-04-11 14:45:00,5.030797837
148,8.353,889.18,12.4549,2016-04-12_07:00:00,-8.1509,-3.8767,11.8362,-0.0093,20160411,923,2016-04-11 15:00:00,4.786080391
149,8.279,863.17,12.3366,2016-04-12_07:15:00,-8.164,-4.0333,11.6587,-0.0061,20160411,924,2016-04-11 15:15:00,4.294217984
150,8.162,847.52,12.1519,2016-04-12_07:30:00,-8.159,-4.159,11.4181,-0.0059,20160411,925,2016-04-11 15:30:00,4.896313696
151,8.171,823.32,12.166,2016-04-12_07:45:00,-8.1706,-4.5302,11.2911,-0.0004,20160411,926,2016-04-11 15:45:00,5.19740365
152,8.059,812.41,11.9885,2016-04-12_08:00:00,-8.2068,-4.3867,11.1571,-0.0011,20160411,927,2016-04-11 16:00:00,5.309532337
153,7.951,785.33,11.8167,2016-04-12_08:15:00,-8.2641,-4.5746,10.8954,0.0045,20160411,928,2016-04-11 16:15:00,4.357651814
154,7.744,772.55,11.4886,2016-04-12_08:30:00,-8.3517,-4.4101,10.6085,0.011,20160411,929,2016-04-11 16:30:00,4.609845708
155,7.542,759.88,11.1682,2016-04-12_08:45:00,-8.4194,-4.1632,10.3633,0.0115,20160411,930,2016-04-11 16:45:00,4.346642447
156,7.327,746.92,10.8255,2016-04-12_09:00:00,-8.5444,-4.215,9.9712,0.0124,20160411,931,2016-04-11 17:00:00,4.237653956
157,7.062,739.82,10.4064,2016-04-12_09:15:00,-8.7337,-4.3627,9.4477,0.0092,20160411,932,2016-04-11 17:15:00,4.667778357
158,6.959,729.4,10.2428,2016-04-12_09:30:00,-9.0117,-4.6213,9.1411,0.01,20160411,933,2016-04-11 17:30:00,4.899302941
159,6.939,741.32,10.2102,2016-04-12_09:45:00,-9.2975,-4.5957,9.1175,0.017,20160411,934,2016-04-11 17:45:00,5.366071702
160,6.941,758.49,10.2144,2016-04-12_10:00:00,-9.5982,-4.634,9.1028,0.0122,20160411,935,2016-04-11 18:00:00,5.450598204
161,6.974,758.36,10.2656,2016-04-12_10:15:00,-9.8869,-4.7872,9.081,0.0102,20160411,936,2016-04-11 18:15:00,5.823010215
162,6.991,761.88,10.2934,2016-04-12_10:30:00,-10.1459,-4.7558,9.1289,0.0106,20160411,937,2016-04-11 18:30:00,5.323248267
163,7.157,753.77,10.5557,2016-04-12_10:45:00,-10.3671,-4.8394,9.381,0.0045,20160411,938,2016-04-11 18:45:00,5.040325663
164,7.387,753.64,10.9213,2016-04-12_11:00:00,-10.4448,-4.7593,9.8298,-0.0038,20160411,939,2016-04-11 19:00:00,4.3871915
165,7.513,767.84,11.1214,2016-04-12_11:15:00,-10.4839,-4.3249,10.246,-0.014,20160411,940,2016-04-11 19:15:00,5.031706079
166,7.561,785.14,11.1969,2016-04-12_11:30:00,-10.5781,-3.8173,10.5261,-0.0157,20160411,941,2016-04-11 19:30:00,5.779405058
167,7.56,794.58,11.1965,2016-04-12_11:45:00,-10.779,-3.3111,10.6957,-0.0113,20160411,942,2016-04-11 19:45:00,5.808595771
168,7.476,806.75,11.0623,2016-04-12_12:00:00,-10.9043,-2.8734,10.6826,-0.005,20160411,943,2016-04-11 20:00:00,5.510935292
169,7.357,816.65,10.8741,2016-04-12_12:15:00,-11.0344,-2.7685,10.5157,0.0017,20160411,944,2016-04-11 20:15:00,6.464940489
170,7.271,822.47,10.7371,2016-04-12_12:30:00,-11.1503,-2.7637,10.3753,0.0047,20160411,945,2016-04-11 20:30:00,6.409270653
171,7.203,821.35,10.6293,2016-04-12_12:45:00,-11.2251,-2.5206,10.3261,0.0037,20160411,946,2016-04-11 20:45:00,6.02614926
172,7.18,833.06,10.5935,2016-04-12_13:00:00,-11.2837,-2.2608,10.3494,-0.0008,20160411,947,2016-04-11 21:00:00,5.408836657
173,7.152,840.98,10.548,2016-04-12_13:15:00,-11.319,-2.1453,10.3275,-0.0036,20160411,948,2016-04-11 21:15:00,5.292787292
174,7.099,835.47,10.4638,2016-04-12_13:30:00,-11.3098,-2.0532,10.2604,0.0002,20160411,949,2016-04-11 21:30:00,5.603296365
175,7.075,839.63,10.4259,2016-04-12_13:45:00,-11.2559,-1.847,10.261,0.0019,20160411,950,2016-04-11 21:45:00,5.653996242
176,7.137,834.35,10.5254,2016-04-12_14:00:00,-11.1732,-1.6377,10.3972,0.0034,20160411,951,2016-04-11 22:00:00,5.933192057
177,7.252,839.83,10.7071,2016-04-12_14:15:00,-11.1154,-1.2981,10.6282,0.0055,20160411,952,2016-04-11 22:15:00,5.91666522
178,7.159,834.19,10.5599,2016-04-12_14:30:00,-11.0378,-1.0684,10.5058,0.0035,20160411,953,2016-04-11 22:30:00,6.354434129
179,6.955,817.41,10.2361,2016-04-12_14:45:00,-10.9379,-1.0868,10.1782,0.0026,20160411,954,2016-04-11 22:45:00,6.416024208
